Month;Tils. (land);Afganistan;Albania;Algeria;Amerikanska havið (fyrrv.);Amerikanska Samoa;Andorra;Angola;Anguilla;Antigua og Barbuda;Argentina;Armenia;Aruba;Aserbadjan;Avstralia;Avstralskt Osiania (fyrrv.);Bahamaoyggjar;Bangladesj;Barbados;Barein;Belgia;Belgia og Luksemborg (fyrrv.);Belis;Benin;Bermuda;Bolivia;Bonaire, Sint Eustatius og Saba;Bosnia-Hersegovina;Botsvana;Bouvetoyggj;Brasil;Bretland;Brunei;Bulgaria;Burkina Faso;Burundi;Butan;Caymanoyggjar;Ceuta;Ceuta og Melilla (fyrrv.);Chagosoyggjar;Cooksoyggjar;Curaçao;Danmark;Djibuti;Dominika;Dominikalýðveldið;Egyptaland;Ekvador;Ekvatorguinea;El Salvador;Eritrea;Estland;Esvatini;Etiopia;Eysturríki;Eysturtimor;Eysturtýskland (fyrrv.);Falklandsoyggjar;Fiji;Filipsoyggjar;Finnland;Fílabeinsstrondin;Frakland;Franska Gujana (fyrrv.);Franska Polynesia;Fronsku suðurøkini;Gabon;Gambia;Gana;Georgia;Gibraltar;Grenada;Grikkaland;Grønland;Guadeloupe (fyrrv.);Guam;Guatemala;Guinea;Guinea-Bissau;Gujana;Haiti;Heardoyggj og McDonaldsoyggjar;Honduras;Hong Kong;Hvítarussland;Ikki nærri útgreinað lond og øki;India;Indonesia;Irak;Iran;Italia;Írland;Ísland;Ísrael;Jamaika;Japan;Jemen;Jordan;Jólaoyggin;Jugoslavia (fyrrv.);Juguslavia uttan Slovenia, Kroatia og Bosnia Hersegovina;Kabo Verdi;Kambodja;Kamerun;Kanada;Kanariuoyggjar (fyrrv.);Kasakstan;Katar;Kekkia;Kekkoslovakia (fyrrv.);Kenja;Kili;Kina;Kirgisia;Kiribati;Kjad;Kokosoyggjar;Kolumbia;Komoroyggjar;Kongo;Kongo, Dem. Lýðveldið;Kosovo;Kosta Rika;Kroatia;Kuba;Kuvait;Kýpros;Laos;Lesoto;Lettland;Libanon;Liberia;Libya;Liktinstein;Litava;Luksemborg;Macao;Madagaskar;Malaisia;Malavi;Maldivoyggjar;Mali;Malta;Marokko;Marshalloyggjar;Martinique (fyrrv.);Mayotte (fyrrv.);Meksiko;Melilla;Miðafrikalýðveldið;Mikronesiasamveldið;Moldova;Mongolia;Montenegro;Montserrat;Mosambik;Móritania;Móritius;Myanmar;Namibia;Nauru;Nepal;Niðurlendskar Antilloyggjar (fyrrv.);Niðurlond;Niger;Nigeria;Nikaragua;Niue;Norðaru Marianaoyggjar;Norðurkorea;Norðurmakedónia;Noreg;Norfolksoyggj;Nýkaledónia;Nýsæland;Nýsælendska Osiania (fyrrv.);Oman;Pakistan;Palau;Palestina;Panama;Papua Nýguinea;Paraguai;Peru;Pitcairnoyggjar;Polarøkini (fyrrv.);Portugal;Pólland;Réunion (fyrrv.);Ruanda;Rumenia;Russland;Sambandsríki Amerika (USA);Sambia;Sameindu Emirríkini;Samoa;San Marino;Sao Tomi og Prinsipi;Saudiarabia;Sálomonsoyggjar;Senegal;Serbia;Serbia og Montenegro (fyrrv.);Seyskelloyggjar;Sierra Leona;Simbabvi;Singapor;Sint Maarten (Niðurlond);Slovakia;Slovenia;Smærri Osianiaoyggjar (USA);Somalia;Sovjetsamveldið (fyrrv.);Spania;Sri Lanka;St. Barthélemy;St. Helena, Ascension og Tristan da Cunha;St. Kitts og Nevis;St. Lusia;St. Pierre og Miquelon;St. Vinsent og Grenadinoyggjar;Sudan;Suðurafrika;Suðurgeorgia og Suðursandwichoyggjar;Suðurkorea;Suðursudan;Surinam;Sveis;Sveis og Liktinstein (fyrrv.);Svøríki;Sýria;Tadsjikistan;Tailand;Taivan;Tansania;Togo;Tokelau;Tonga;Trinidad og Tobago;Tunesia;Turkaland;Turkmenistan;Turks- og Caicosoyggjar;Tuvalu;Týskland;Uganda;Ukraina;Ungarn;Uruguai;Usbekistan;Vanuatu;Vatikanbýur;Venesuela;Vestursahara;Virginoyggjar (Bretland);Virginoyggjar (Bretland) og Montserrat (fyrrv.);Virginoyggjar (USA);Vjetnam;Wallis- og Futunaoyggjar
1989M05;231738628.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1421572.0;0;0;0;0;0;0;0;0;0;27221871.0;0;0;0;0;0;0;0;0;0;0;0;28308920.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2940670.0;0;10301804.0;0;0;0;0;0;0;0;0;0;0;7810.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17362520.0;22206.0;20040.0;438017.0;0;29788660.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;472470.0;0;0;0;0;0;0;0;56956763.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5107778.0;0;0;0;0;0;17661828.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;344103.0;9044867.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5063025.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19253704.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
1989M06;225727605.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1083903.0;0;0;0;0;0;0;0;0;0;32716396.0;0;0;0;0;0;0;0;0;0;0;0;44551130.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360536.0;0;28438758.0;0;0;0;0;0;0;0;0;0;822624.0;271943.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22624329.0;0;377475.0;0;0;19629953.0;0;0;0;0;0;0;0;0;253707.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;486276.0;0;0;0;0;0;0;0;3022989.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10265411.0;0;0;0;0;0;9404427.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12870445.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2305992.0;3228438.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33012873.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
1989M07;187350323.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;522000.0;0;0;0;0;0;0;0;0;0;23327946.0;0;0;0;0;0;0;0;0;0;0;0;25205902.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5594529.0;0;18901625.0;0;0;0;0;0;0;0;0;0;232540.0;42863482.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9105613.0;0;1200.0;292875.0;0;5458001.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2055195.0;0;0;0;0;0;0;0;881941.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7745075.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14685052.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5801057.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24676290.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
1989M08;148633468.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1182168.0;0;0;0;0;0;0;0;0;0;12692006.0;0;0;0;0;0;0;0;0;0;0;0;31779935.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2207491.0;0;23782602.0;0;0;0;0;0;0;0;0;0;1345335.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6295607.0;0;663897.0;162060.0;0;201927.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56510.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1435956.0;0;0;0;0;0;0;0;2019622.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15790342.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12241069.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44760.0;3501087.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33231094.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
1989M09;206918896.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1355549.0;0;0;0;0;0;0;0;0;0;49216812.0;0;0;0;0;0;0;0;0;0;0;0;28614773.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5592067.0;0;27479927.0;0;0;0;0;0;0;0;0;0;5001811.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15931501.0;0;1863456.0;147288.0;0;1017521.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;612845.0;0;0;0;0;0;0;0;7597554.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11394413.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1552059.0;14427250.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;305724.0;4048967.0;0;0;0;792599.0;0;0;0;0;0;0;0;0;0;0;29966780.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
1989M10;220632376.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1417518.0;0;0;0;0;0;0;0;0;0;35803763.0;0;0;0;0;0;0;0;0;0;0;0;24993680.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1156452.0;0;24745115.0;0;0;0;0;0;0;0;0;0;4166256.0;78940.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25555784.0;0;62500.0;0;0;7266145.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;442315.0;0;0;0;0;0;0;0;1024479.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31199289.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11920931.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380008.0;4281281.0;0;0;0;2736650.0;0;0;0;0;0;0;0;0;0;0;43401270.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
1989M11;235708354.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2218798.0;0;0;0;0;0;0;0;0;0;23310596.0;0;0;0;0;0;0;0;0;0;0;0;57002925.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3352143.0;0;26650670.0;0;0;0;0;0;0;0;0;0;4834021.0;268478.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17645363.0;0;0;0;0;2266513.0;0;0;0;0;0;0;0;0;128700.0;0;0;0;0;0;0;8200000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5468177.0;0;0;0;0;0;0;0;1019912.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26484873.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23679392.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;573225.0;6408150.0;0;0;0;3115750.0;0;0;0;0;0;0;0;0;0;0;23080668.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
1989M12;272608702.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1298099.0;0;0;0;0;0;0;0;0;0;36848908.0;0;0;0;0;0;0;0;0;0;0;0;88726662.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4980455.0;0;21788102.0;0;0;0;0;0;0;0;0;0;1635868.0;1165108.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10030411.0;0;370846.0;0;0;23053164.0;0;0;0;0;0;0;0;0;45315.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;601825.0;0;0;0;0;0;0;0;2305738.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31034561.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16951408.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1723206.0;10177973.0;0;0;0;1701054.0;0;0;0;0;0;0;0;0;0;0;18169999.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
1990M01;145850689.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1903941.0;0;0;0;0;0;0;0;0;0;35658742.0;0;0;0;0;0;0;0;0;0;0;0;24960387.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2331813.0;0;11454227.0;0;0;0;0;0;0;0;0;0;732036.0;46500.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10094890.0;0;1488016.0;0;0;465887.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2268296.0;0;0;0;0;0;0;0;2368954.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1097931.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18635296.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1949854.0;3258701.0;0;0;0;1671307.0;0;0;0;0;0;0;0;0;0;0;25463911.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
1990M02;149085824.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1848342.0;0;0;0;0;0;0;0;0;0;13533598.0;0;0;0;0;0;0;0;0;0;0;0;35566000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;634200.0;0;14517602.0;0;0;0;0;0;0;0;0;0;2606251.0;180369.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6399954.0;0;7500.0;0;0;1455917.0;0;0;0;0;0;0;0;0;38039.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2396765.0;0;0;0;0;0;0;0;877060.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9929159.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15288544.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;681564.0;8339638.0;0;0;0;611482.0;0;0;0;0;0;0;0;0;0;0;34173840.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
1990M03;217102229.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1838397.0;0;0;0;0;0;0;0;0;0;24744430.0;0;0;0;0;0;0;0;0;0;0;0;33559041.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1597477.0;0;19955368.0;0;0;0;0;0;0;0;0;0;697038.0;1900000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6320060.0;0;360000.0;0;0;38961406.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;559407.0;0;0;0;0;0;0;0;573981.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7252307.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31963869.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14172.0;10609044.0;0;0;0;231766.0;0;0;0;0;0;0;0;0;0;0;35964466.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
1990M04;171284426.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1768233.0;0;0;0;0;0;0;0;0;0;14166095.0;0;0;0;0;0;0;0;0;0;0;0;39857637.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1263498.0;0;26150652.0;0;0;0;0;0;0;0;0;0;962000.0;54063.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6410105.0;0;1253726.0;0;0;423046.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;372547.0;0;0;0;0;0;0;0;627246.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15338716.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15094105.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10072842.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37469915.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
1990M05;177208026.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1790305.0;0;0;0;0;0;0;0;0;0;21350681.0;0;0;0;0;0;0;0;0;0;0;0;34583164.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2294426.0;0;26714862.0;0;0;0;0;0;0;0;0;0;1406960.0;3255813.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7087970.0;0;59700.0;0;0;8883683.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;815023.0;0;0;0;0;0;0;0;1769521.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8435828.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18534893.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1119669.0;4966024.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34139504.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
1990M06;308026370.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4781109.0;0;0;0;0;0;0;0;0;0;49279030.0;0;0;0;0;0;0;0;0;0;0;0;101652221.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2513934.0;0;34370629.0;0;0;0;0;0;0;0;0;0;1382480.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12658163.0;0;1073652.0;313469.0;0;14645241.0;0;0;0;0;0;0;0;0;80126.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1927838.0;0;0;0;0;0;0;0;2818676.0;0;0;2000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6221294.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11698364.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1893281.0;2673285.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58041578.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
1990M07;373695682.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2699408.0;0;0;0;0;0;0;0;0;0;67981658.0;0;0;0;0;0;0;0;0;0;0;0;60140556.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1996639.0;0;34056109.0;0;0;0;0;0;0;0;0;0;468150.0;106605.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14953452.0;0;785000.0;0;0;957171.0;0;0;0;0;0;0;0;0;85024090.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3767877.0;0;0;0;0;0;0;0;901577.0;0;0;16000000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10750576.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15309879.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3169817.0;4801394.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49825724.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
1990M08;237323528.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3776308.0;0;0;0;0;0;0;0;0;0;14298838.0;0;0;0;0;0;0;0;0;0;0;0;66107236.0;0;0;0;0;0;0;0;0;0;0;0;0;0;94933.0;0;0;0;1785952.0;0;27324631.0;0;0;0;0;0;0;0;0;0;3422584.0;3100000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5792410.0;0;14983681.0;0;0;2083446.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3255338.0;0;0;0;0;0;0;0;8450244.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4050291.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14010874.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198649.0;3901634.0;0;0;0;1746070.0;0;0;0;0;0;0;0;0;0;0;58940409.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
1990M09;168066557.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1850776.0;0;0;0;0;0;0;0;0;0;22252640.0;0;0;0;0;0;0;0;0;0;0;0;30516193.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1653770.0;0;18535052.0;0;0;0;0;0;0;0;0;0;5057848.0;12525.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14201211.0;0;124738.0;0;0;561447.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;560513.0;0;0;0;0;0;0;0;3125220.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6400000.0;0;0;0;0;5283631.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16963442.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77363.0;2752915.0;0;0;0;1867975.0;0;0;0;0;0;0;0;0;0;0;36269298.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
1990M10;189609314.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3979747.0;0;0;0;0;0;0;0;0;0;32903272.0;0;0;0;0;0;0;0;0;0;0;0;43675522.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1233275.0;0;19606687.0;0;0;0;0;0;0;0;0;0;4432676.0;11078.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8865461.0;0;1105813.0;369334.0;0;1550935.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;939473.0;0;0;0;0;0;0;0;703913.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20121378.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13738336.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;445105.0;7538080.0;0;0;0;1419001.0;0;0;0;0;0;0;0;0;0;0;26954228.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
1990M11;211974714.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5524373.0;0;0;0;0;0;0;0;0;0;35736498.0;0;0;0;0;0;0;0;0;0;0;0;50046271.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1850446.0;0;31979088.0;0;0;0;0;0;0;0;0;0;1730256.0;290282.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17508088.0;0;590977.0;0;0;3631560.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;634894.0;0;0;0;0;0;0;0;692805.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3082428.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14409396.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;660580.0;8046596.0;0;0;0;1411287.0;0;0;0;0;0;0;0;0;0;0;34148889.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
